"1","2","3","4","5"
0.000523035576265974,0.000720135128882111,0.443487300335333,0.265314377151978,0.289955151807541
0.54762783137182,0.126036635778302,0.044016699242587,0.00415486623669694,0.278163967370594
0.140390993487469,0.496704848366835,0.119060871850189,0.00181792858544793,0.24202535771006
0.125321992759879,0.0176204509775628,0.539373886426239,0.00467213067890302,0.313011539157417
0.209957338162943,0.00274164030968012,0.107849678785677,0.380220453187915,0.299230889553784
0.00368064169038113,0.260764981105168,0.259841194593126,0.0159428770323049,0.459770305579021
0.24823856372734,0.00701591843913173,0.0171742717635241,0.0249347663535116,0.702636479716493
0.451293295330311,0.470953540004701,0.00287153965890498,0.000946122517152294,0.0739355024889316
0.000201971234693316,0.00150721847877036,0.817351438015132,0.0220562371621229,0.158883135109281
1.09069099508785e-05,0.000564690997070333,0.966148054331939,0.0014295071428751,0.0318468406181651
0.000640749814084742,0.00150452811762675,0.529931316481159,0.158955274873145,0.308968130713985
0.00617744925626019,0.0704885742018323,0.176857341581811,0.102889428242264,0.643587206717832
0.0148343651675961,0.00254536606561702,0.0258256377718231,0.304729458238857,0.652065172756107
6.34739891835323e-05,0.00141709908133792,0.922795938025862,0.00255705341946045,0.0731664354841565
0.00245121368964014,0.984551361335438,0.00257452117271996,4.40696381740601e-05,0.0103788341640275
0.000271881292841121,0.243214236423341,0.695073618574848,0.000315715746320064,0.0611245479626504
0.000843408144417835,3.57246959752585e-05,0.00285496935136809,0.953259332522209,0.0430065652860298
0.341993248166919,0.213641672755259,0.351177497513149,0.000470124080904882,0.092717457483768
0.0400633325862854,0.0836811180305925,0.446079476983512,0.00563064486051702,0.424545427539093
0.0340365571398083,0.0262410267469473,0.040380567255786,0.0562720710541935,0.843069777803265
0.000249797906038325,6.19507386622484e-06,0.00114690808827068,0.983395398005204,0.0152017009266205
0.00161075387293855,0.0374355356604919,0.672904400617499,0.00841131413002403,0.279637995719047
0.000216845681858896,0.00046731780049121,0.58198454523759,0.209256931801985,0.208074359478076
0.00186520555988877,0.00111771823669364,0.165903903716731,0.416512962618573,0.414600209868113
0.00501296086273913,0.00298393333737951,0.0650343105107877,0.122008673237974,0.80496012205112
0.091014001628407,0.00977494255125426,0.0297897381364045,0.0867968693282991,0.782624448355635
0.147065854755428,0.495696853040982,0.0304970341116286,0.00426514779407507,0.322475110297886
1.83743710369587e-05,0.000881577203541437,0.958383696192919,0.00158471082192674,0.0391316414105755
0.943349768242593,0.00208941224876531,0.000377216872273191,0.0158851747146157,0.0382984279217524
0.00318881649827585,0.747320425103793,0.126897811946401,0.000988734120221585,0.121604212331308
0.9803977619564,0.00287832229217957,0.000147528910552782,0.0013148153359463,0.0152615715049213
0.00076655360754233,0.00219893139067922,0.563785310298881,0.134219799247079,0.299029405455819
0.0857547493565204,0.0130713613518792,0.547175287655595,0.0112741976185639,0.342724404017441
0.00529531836309844,0.118135266213677,0.218001890447725,0.268164537584734,0.390402987390765
0.0031737699905765,0.0789605829108206,0.46192757547023,0.0108657882124177,0.445072283415955
0.00803987010507457,0.705999276410106,0.0172185339054012,0.00257810134447291,0.266164218234946
0.0356498863391522,0.00427086883928947,0.0316718879355042,0.286643772558732,0.641763584327322
3.29244893535602e-05,0.00110710916757698,0.942505376260617,0.00299224024470249,0.0533623498377496
0.00146930237961679,0.00421934278575309,0.501610599806741,0.0130379945484333,0.479662760479456
0.00263915503711413,0.982566914405658,0.00316199156497029,5.04251548105446e-05,0.0115815138374472
8.24409468125252e-05,0.000403112175661364,0.785189663601638,0.0817640503112146,0.132560732964674
0.00972671921375128,0.109943120791065,0.189852638431546,0.0174660782281881,0.67301144333545
0.139646697655434,0.17249259392362,0.208883511259116,0.0104279438814588,0.46854925328037
0.00184062144517525,0.000176888661464836,0.00939645385576385,0.851778092464615,0.136807943572981
0.000751300702233411,0.000100771693407008,0.0160360553842344,0.88687059426003,0.0962412779600957
0.499436235980133,0.0778975708414942,0.329189808149678,0.0005854296156148,0.0928909554130805
0.13912639032835,0.466948428691661,0.0216027443757477,0.00922371613390231,0.363098720470339
0.00194063175142638,0.249020414320899,0.434680804397366,0.0447026037495553,0.269655545780753
0.000214630156296361,0.000325034828451729,0.433304111541341,0.374321949761669,0.191834273712243
0.0785407214357107,0.21326638431487,0.0334524231234177,0.0114537063890124,0.663286764736989
0.00307351033872715,0.985466473920232,0.00210448591946402,3.77699255161471e-05,0.00931775989606057
0.00123339540374115,0.00166938451006141,0.407143995738208,0.200091347691555,0.389861876656434
0.000205057308054158,0.000103525655513557,0.106616745931931,0.789372871868461,0.10370179923604
0.0190151590504721,0.293992705612288,0.0759772726366314,0.012018309939046,0.598996552761563
0.000565376917092837,2.54272281267582e-05,0.00284531987359632,0.961681495488991,0.0348823804921933
0.00107181769722646,0.0014441037387923,0.41436049709335,0.191065140662267,0.392058440808364
7.63262364593212e-06,0.000681274713018847,0.973265869977107,0.00110515172660091,0.0249400709596271
0.00441879738630799,0.10462990681619,0.431682423603891,0.0114062975372507,0.44786257465636
0.98659846909673,0.00171842367898003,8.38787868042133e-05,0.000981650946897878,0.0106175774905879
0.287916165613811,0.000296184663891212,0.0005121104476817,0.654302540502147,0.0569729987724686
0.000330582556518121,0.00019480961659593,0.14877780998961,0.701264980846725,0.149431816990551
0.462885560935389,0.36643478222277,0.00412765100263408,0.0198067035827989,0.146745302256408
0.0147547072372301,0.0107799802231177,0.0594599368715235,0.127757598902696,0.787247776765433
0.000803189812425076,3.65546240692639e-05,0.00316844492082828,0.953346948066022,0.0426448625766549
0.00350858487659017,0.983925184340933,0.00234200354279312,4.18189219755238e-05,0.0101824083177082
0.00187625712658387,0.00424474327530365,0.441075376638319,0.0733858675155292,0.479417755444264
0.010651062719107,0.922675021621558,0.00710752566173949,0.000602183976398009,0.0589642060211978
0.00451771971499938,0.924038522649981,0.0121240048529645,0.000510176491352165,0.0588095762907028
1.68348989103172e-05,1.57512775253994e-05,0.145418924419065,0.815059784560207,0.0394887048442922
0.000857516865045444,0.00408047374459862,0.688857897521425,0.0155862920370933,0.290617819831838
0.732643323513627,0.00268110620848692,0.00240150530424968,0.0816486264212032,0.180625438552433
0.0312436464576527,0.393931297735298,0.0489907807213401,0.0376836774764036,0.488150597609305
0.00159919279435608,0.0464039531399766,0.635555789107907,0.00508097835228881,0.311360086605471
0.00123427213991575,0.000441455925560318,0.0835714486481132,0.686605893411647,0.228146929874764
0.981336910474641,0.00209932030126461,0.000143420557718644,0.00121100304195047,0.0152093456244255
6.76066583866001e-06,5.18536613833331e-05,0.809464769164891,0.144450660547628,0.0460259559602591
0.00395973138954843,0.00840188372547826,0.313933511667158,0.0180624071490366,0.655642466068779
0.000675017777172102,0.6256085156895,0.317533609069126,0.000270601939059544,0.0559122555251424
5.81414468639316e-05,0.000231308723055218,0.689737125237631,0.201130143371828,0.108843281220622
0.0651004535019397,0.254473797620686,0.00429412524400063,0.547700640749089,0.128430982884285
0.0357183995090119,0.00317342560675272,0.0326629046347864,0.213838396620889,0.71460687362856
0.897682095111893,0.00682114685525779,0.00182357593712768,0.0065420550817153,0.0871311270140061
0.000987263161558706,0.00373326671140824,0.652862145125713,0.014920069606552,0.327497255394768
0.111042804624486,0.28766411050912,0.0274111257041952,0.0147857783090811,0.559096180853118
0.964636014768002,0.00371335826242714,0.000360212216629305,0.00246805423979585,0.0288223605131453
0.07338368802633,0.223323420328402,0.00427776378301563,0.543293981290788,0.155721146571464
0.0165217911141041,0.00501436126083063,0.0386421695445448,0.065861635233474,0.873960042847046
0.0893587951158955,0.159897334384279,0.253257168389068,0.121853964748059,0.375632737362698
0.00010168626872062,0.154587400025643,0.799699579770955,0.000203398084113517,0.0454079358505678
0.971395989001718,0.00685677868267142,0.000230356025566798,0.00150972418674939,0.0200071521032944
0.000130142947913508,0.000549779702825513,0.748102844027437,0.100954368442506,0.150262864879319
0.000995750953004559,0.168117301695006,0.389915108377698,0.246905420003647,0.194066418970645
0.987479048738398,0.00200144709439312,7.66891892355829e-05,0.000744661536864349,0.00969815344110905
0.485745113455265,0.00583557319945788,0.0113286553991461,0.0472549852230562,0.449835672723074
0.000172295728957082,0.237492090655503,0.714016028027124,0.000235074717964271,0.0480845108704514
0.636091541393448,0.00224947082301547,0.00234256664119899,0.203383390444984,0.155933030697353
0.000265910264066871,8.13334061079612e-06,0.00148058407112542,0.979943468211858,0.0183019041123394
0.00144508878561326,0.0423430942109277,0.590497167020719,0.0619182977702004,0.303796352212539
0.0103098238266056,0.0634287258532803,0.0511955280711067,0.459290086897034,0.415775835351973
0.0588905480046188,0.212571831685865,0.0496622751743533,0.0137376420529049,0.665137703082258
0.0912359177455266,0.422968992742294,0.220298645050011,0.00252050740637334,0.262975937055795
0.0012488589513027,0.00019697580459665,0.0148070434738399,0.837663416005688,0.146083705764572
0.412760662643382,0.00218800472899865,0.00494463085117649,0.293135829723671,0.286970872052772
0.00964433305867017,0.00721685110257827,0.11454361038778,0.0555461089397636,0.813049096511208
0.205815040503884,0.201202079212312,0.305349974739032,0.00301679215260841,0.284616113392164
0.0122522636380197,0.00591499872486978,0.127822906427411,0.0218362316380769,0.832173599571623
0.0570033309439298,0.000181605762667246,0.00104889352630583,0.878815425780945,0.0629507439861522
0.00152628053935154,0.102792327408579,0.36568156909791,0.257254807133414,0.272745015820746
0.0424880835197223,0.00156083409763196,0.00960689383867438,0.586180428030848,0.360163760513123
0.0589340547455175,0.025277147445357,0.103526765635319,0.0197625487780052,0.792499483395801
0.986473014263041,0.00238510884515042,8.19163469030085e-05,0.00086985635300943,0.0101901041918965
0.0480209367210259,0.00491554407531656,0.0804692015849538,0.189544530585608,0.677049787033096
0.896045955707497,0.00129752166169725,0.000475172282194402,0.0496840515032362,0.0524972988453749
0.130250148868821,0.00271818026166342,0.0120051733616905,0.464915884536133,0.390110612971693
0.000177090767182189,0.185436842857642,0.764131634529784,0.000299587503905153,0.0499548443414867
0.857484359895722,0.000442666800062255,0.000164821834428097,0.111921551062038,0.0299866004077498
0.00371947001686694,0.121493072036236,0.0804626777533516,0.505362300149017,0.288962480044529
0.979218028278905,0.00315301887308352,0.000157522272650302,0.00146441424569704,0.0160070163296638
0.723493472684033,0.234149573673785,0.00110710453130961,0.000641622750767931,0.0406082263601047
0.438915548017064,0.526659286622956,0.00117847666147256,0.000353608897191924,0.032893079801316
0.984454147020939,0.00231894454399724,0.000104294186277865,0.00104686897337566,0.0120757452754099
0.000780851371122311,4.56144418171241e-05,0.00467568596786224,0.945703188600934,0.0487946596182644
0.269539491357541,0.703610530267799,0.00107696924148311,0.000211198532582698,0.0255618106005948
0.129430599585013,0.0567424837239889,0.00284059088559491,0.663587335292229,0.147398990513174
0.0729785927081187,0.238929817335561,0.0580221140982992,0.00733840645731689,0.622731069400704
0.00859851678660348,0.00371238548591695,0.0702735707389383,0.188519125356938,0.728896401631603
0.0967571775179939,0.435045495283177,0.270709781577391,0.00127025386161479,0.196217291759823
0.43681340619109,0.522742853660218,0.00140060185375579,0.000446146251174971,0.0385969920437619
0.00101025316878727,0.271944223315632,0.590199259927002,0.00110220291019383,0.135744060678385
0.351352046134698,0.000267603948307321,0.000375559616774401,0.598345062748606,0.0496597275516142
0.00327564683948886,0.153788263550727,0.456393148966003,0.00520760556494727,0.381335335078834
